Magn¨²s M. Halld¨®rsson,16,Jaikumar Radhakrishnan,2,Pradipta Mitra,3
Yu Xu,14,Mary F. Fern¨¢ndez,3,Alin Deutsch,2,Divesh Srivastava,3,Sihem Amer-Yahia,3,Pekka Kostamaa,5,Yannis Papakonstantinou,4
Edward Y. Chang,28,WenYen Chen,3,Yi-Leh Wu,2,Chen Li,2,Zhihua Zhang,2,Gang Wu,6
Benjamin M. Marlin,8,Nando de Freitas,2,Richard S. Zemel,3,Kevin P. Murphy,3
Jurgen Van Gael,4,Ralf Herbrich,2,Zoubin Ghahramani,2
Eva Armengol,3,Enric Plaza,2
Cecilia Magdalena Procopiuc,4,Pankaj K. Agarwal,3
Saso Dzeroski,34,Bernard Zenko,5,Jan Struyf,3,Stephen Muggleton,2,Elena Ikonomovska,3,Kurt Driessens,3,Stuart J. Russell,2,Ljupco Todorovski,11,Hendrik Blockeel,4,Jo?o Gama,2,Annalisa Appice,2
Georgios Evangelidis,3,Betty Salzberg,2,David B. Lomet,2
Sergio Ilarri,4,Eduardo Mena,4,Arantza Illarramendi,3
Michal Rosen-Zvi,6,Padhraic Smyth,2,Thomas L. Griffiths,2
Anindya Ghose,5,Panagiotis G. Ipeirotis,4,Beibei Li,3
Alon Rosen,10,Rafael Pass,4,Omer Reingold,2,Moni Naor,2
Harrick M. Vin,5,Girish Keshav Palshikar,3,Maitreya Natu,3
Sang-Won Lee,13,Woon-Hak Kang,4,Bongki Moon,7,Chanik Park,3
Eric Sedlar,5,Tim Kaldewey,2,Ravi Murthy,2,Anthony D. Nguyen,2,Jatin Chhugani,2,Victor W. Lee,2,Nadathur Satish,2,Changkyu Kim,2,Pradeep Dubey,2
Nathan S. Netanyahu,7,Ruth Silverman,3,Amihood Amir,3,Angela Y. Wu,3,Reuven Kashi,3,David M. Mount,4
R. Bharat Rao,22,Jinbo Bi,10,R¨®mer Rosales,2,Shipeng Yu,3,Murat Dundar,5,Glenn Fung,11,Philippe Lambin,2,Radu Stefan Niculescu,3,Marcos Salganicoff,2,Sathyakama Sandilya,4,Tao Xiong,2
George H. L. Fletcher,9,Jan Van den Bussche,2,Marc Gyssens,2,Dirk Van Gucht,3,Catharine M. Wyss,2,Stijn Vansummeren,2
Jay Kreps,3,Roshan Sumbaly,3
Hui Xu,3,Nan Li,2,Hongshan Nie,3
Robert Demolombe,5,Michel E. Adiba,2,Georges Gardarin,2,Jean Le Bihan,2
Jin-Ling Pang,3,Zhen-Ning Yang,3
Rahul Shah,13,Reynold Cheng,3,Sunil Prabhakar,5,Susanne E. Hambrusch,3,Chris Mayfield,3,Wing-Kai Hon,2,Jeffrey Scott Vitter,6,Yuni Xia,2,Walid G. Aref,3,Sarvjeet Singh,3,Martin Farach-Colton,2
Huidong Jin,5,Man Leung Wong,2,Kwong-Sak Leung,2
Ronnie Chaiken,3,Per-?ke Larson,3,Jingren Zhou,3
Patrick E. O'Neil,16,Gerhard Weikum,4,Elizabeth J. O'Neil,8,Jim Gray,2,Peter Muth,2
Robert L. Constable,10,Michael A. Harrison,2
Guo Tong Xie,3,Huajun Chen,2,Yuan Ni,2,Bin Lu,2,Chunying Zhou,2,Zhaohui Wu,2
Hui Li,10,Chunmei Liu,3,Xuejun Liao,2,Lawrence Carin,2
John G. Hughes,5,David A. Bell,4,Sarabjot S. Anand,2
Peter F. Patel-Schneider,7,Ian Horrocks,3
Vasilis Vassalos,27,Antonios Deligiannakis,5,Alex Delis,2,Hector Garcia-Molina,2,Vassilis Stoumpos,2,Michalis Petropoulos,2,Ramana Yerneni,2,Alin Deutsch,3,Ioana Manolescu,3,Minas Charalambides,3,Yannis Kotidis,5,Mihaela A. Bornea,2,Haris Georgiadis,5,Yannis Papakonstantinou,6
Hua-Qing Min,7,Rong-Hua Luo,5
Thomas Hofmann,18,Donato Malerba,3,Ioannis Tsochantaridis,3,Yasemin Altun,4,Dimitrios Gunopulos,3,David Gondek,2,Michalis Vazirgiannis,3
Pang-Ning Tan,30,Hui Xiong,4,Steven A. Klooster,3,Jaideep Srivastava,2,Vipin Kumar,9,Rong Jin,2,Jing Gao,3,Haibin Cheng,8,Michael Steinbach,4,Jerry Scripps,3,Christopher Potter,3
Andrea Piras,4,Davide Carboni,3
Heiko R?glin,9,Shang-Hua Teng,2,Bodo Manthey,3,Berthold V?cking,3,Matthias Englert,2
Salvatore Rinzivillo,4,Dino Pedreschi,2,Fosca Giannotti,3,Mirco Nanni,3,Fabio Pinelli,3,Roberto Trasarti,3,Chiara Renso,3
See-Kiong Ng,12,Mong-Li Lee,3,Guimei Liu,2,Xiaoli Li,3,Mengling Feng,2,Jin Chen,2,Wynne Hsu,3,Limsoon Wong,3,Bing Liu 0001,2
Tandy Warnow,16,Sampath Kannan,6,Shibu Yooseph,2
Guimei Liu,14,Kelvin Sim,3,Hongjun Lu,3,Haojun Zhang,3,Mengling Feng,2,Jeffrey Xu Yu,3,See-Kiong Ng,2,Jinyan Li,5,Limsoon Wong,9
Y. C. Tay,10,Nathan Goodman,3,Mihai Lupu,2,Rajan Suri,3
Massimiliano Pontil,11,Andreas Argyriou,3,Arthur Gretton,2,Charles A. Micchelli,3,Guy Lever,2,Luca Baldassarre,2,Steffen Gr¨¹new?lder,2
Emiran Curtmola,7,Alin Deutsch,4,Divesh Srivastava,2,Andrey Balmin,2,Sihem Amer-Yahia,2
Tao Tao,7,Micah Sherr,2,Hongze Xu,2,Wenchao Zhou,2,Boon Thau Loo,2
Sheldon J. Finkelstein,7,Hamid Pirahesh,2,Raghu Ramakrishnan,2,Inderpal Singh Mumick,2,Jennifer Widom,2
Antonio L. Furtado,12,Marco A. Casanova,6,Luiz Tucherman,4
Parisa Haghani,3,Karl Aberer,3,Philippe Cudr¨¦-Mauroux,2
Peter J. Stuckey,5,Zoltan Somogyi,2,Kotagiri Ramamohanarao,2,S. Sudarshan 0001,2,David B. Kemp,2
ErHeng Zhong,7,Jiangtao Ren,5,Olivier Verscheure,4,Qiang Yang,3,Jing Peng,4,Wei Fan,7,Kun Zhang,3
Alon Y. Halevy,77,Gerhard Weikum,4,Philip A. Bernstein,5,Xin Luna Dong,4,Xin Dong 0001,6,Dan Suciu,6,Anand Rajaraman,2,Kuang Chen,3,Sunita Sarawagi,2,Nitin Gupta 0003,2,Hector Gonzalez,3,Michael J. Franklin,6,Donald Kossmann,2,Hazem Elmeleegy,2,Anish Das Sarma,8,Luke McDowell,3,Hongrae Lee,3,Christian S. Jensen,2,Igor Tatarinov,7,Warren Shen,2,Omar Benjelloun,4,Henry M. Levy,2,David Maier,3,Rada Chirkova,2,Natalya Fridman Noy,2,Jayant Madhavan,21,Cong Yu,4,AnHai Doan,11,Fei Wu 0003,3,Daniel S. Weld,5,Pedro Domingos,4,Oren Etzioni,3,Peter Mork,3,Michael J. Carey,3,Michael J. Cafarella,5,Sihem Amer-Yahia,2,Zachary G. Ives,9,Jennifer Widom,5,Denise Draper,3,Rachel Pottinger,2,Robin Dhamankar,2
Liangda Li,3,Ke Zhou,2,Yong Yu,2,Gui-Rong Xue,2,Hongyuan Zha,2
Claudio Lucchese,12,Philip S. Yu,3,Francesco Bonchi,2,Deepak Rajan,3,Michail Vlachos,3,Salvatore Orlando,6,Raffaele Perego,6
Dariusz R. Kowalski,7,Bogdan S. Chlebus,2,Andrzej Pelc,2
Peter Winkler,12,Graham Brightwell,2
Matthias B?hm,6,Uwe Wloka,3,Dirk Habich,4,Wolfgang Lehner,6
Rongjing Xiang,4,Jennifer Neville,3
Krzysztof Koperski,4,Osmar R. Za?ane,2,Jenny Chiang,2,Yongjian Fu,2,Wei Wang 0009,2,Jiawei Han,3
David B. Shmoys,28,Serge A. Plotkin,3,Robin Roundy,3,Andrew V. Goldberg,2,?va Tardos,7,Chaitanya Swamy,4,Carla P. Gomes,2,Retsef Levi,4,Fabi¨¢n A. Chudak,2,David P. Williamson,2,Leslie A. Hall,2,Dorit S. Hochbaum,2,Joel Wein,3
Latifur Khan,15,Charu C. Aggarwal,3,Bhavani M. Thuraisingham,12,Jing Gao,5,Mohammad M. Masud,6,Tahseen Al-Khateeb,3,Qing Chen,2,Jiawei Han,6
Alpa Jain,8,Divesh Srivastava,2,Panagiotis G. Ipeirotis,2,AnHai Doan,3,Luis Gravano,4
Joris M. Mooij,6,Dominik Janzing,5,Jonas Peters,4,Bernhard Sch?lkopf,5,Kun Zhang,2
Thomas Brinkhoff,7,Ralf Schneider,3,Hans-Peter Kriegel,6,Bernhard Seeger,4
Tim Brecht,3,Xiaotie Deng,2
Lars Kulik,8,Egemen Tanin,6,Rui Zhang 0003,8,Mohammed Eunus Ali,2,Sarana Nutanong,3
Zhen Zhang,10,Kevin Chen-Chuan Chang,8,Bin He,6
Marina Moscarini,6,Alessandro D'Atri,4,Francesco M. Malvestuto,2
Liangzhao Zeng,3,Boualem Benatallah,2,Anne H. H. Ngu,2
Shengqi Yang,4,Xifeng Yan,2,Bin Wu,2
Clark Glymour,6,Richard Scheines,2
Meichun Hsu,31,Umeshwar Dayal,13,Jian Pei,2,Perla Ruiz,2,Alkis Simitsis,2,Rivka Ladin,3,Yue Lu,2,Qiming Chen,7,Alejandro P. Buchmann,2,Mohamed Dekhil,3,Lei Zhang,2,Riddhiman Ghosh,3,Mal¨² Castellanos,5,Dennis R. McCarthy,2,Jiawei Han,2
Ugur Halici,4,Ismailcem Budak Arpinar,3,Pinar Koksal,2,Asuman Dogac,4,Cem Evrendilek,2,Fatma Ozcan,2
Omar Al Azzam,4,Charith Chitraranjan,4,Saeed Salem,2,Anne M. Denton,4,Muhammad J. Iqbal,3,Shahryar F. Kianian,3
Adam Coates,4,Andrew Y. Ng,4
Edleno Silva de Moura,8,Eli Cortez,4,Altigran Soares da Silva,6,Marcos Andr¨¦ Gon?alves,2
Chinmoy Dutta,5,Jaikumar Radhakrishnan,4,Rajmohan Rajaraman,2
James Bailey,24,Christopher Leckie,2,Md. Rafiul Hassan,3,M. Maruf Hossain,3,Kotagiri Ramamohanarao,9,Guozhu Dong,5
Denilson Barbosa,11,Alberto O. Mendelzon,3,Laurent Mignet,3
Yoko Kamidoi,3,Shin'ichi Wakabayashi,3
Chaitanya Swamy,16,Yuval Rabani,2,Leonard J. Schulman,2,David B. Shmoys,4
Mi-Yen Yeh,5,Jian Pei,2,Philip S. Yu,2,Ming-Syan Chen,3,Kun-Lung Wu,2
Katsumi Tanaka,34,Adam Jatowt,4,Satoshi Oyama,5,Akiyo Nadamoto,3,Taro Tezuka,3,Hisashi Miyamori,3,Yutaka Kidawara,3,Yukiko Kawai,3,Yahiko Kambayashi,2,Satoshi Nakamura,3,Masatoshi Yoshikawa,2,Keishi Tajima,2
Francesco M. Malvestuto,6,Marina Moscarini,2
Gregory B. Sorkin,10,Alan M. Frieze,2,Alina Beygelzimer,2,Don Coppersmith,2,John Langford,2
Aleksandar Lazarevic,8,Jaideep Srivastava,2,Vipin Kumar,3,Chandrika Kamath,2,Zoran Obradovic,2
David Beech,6,Michael Stonebraker,2,Lawrence A. Rowe,2,Jim Gray,2,Bruce G. Lindsay 0001,2,Michael J. Carey,2
Janis A. Bubenko Jr.,7,S. Bing Yao,2
Gad Ariav,4,T. Y. Cliff Leung,2,Don S. Batory,2,Krishna G. Kulkarni,2,Richard T. Snodgrass,2,Christian S. Jensen,2,Ilsoo Ahn,2,Suryanarayana M. Sripada,2,Nick Kline,2,Fabio Grandi,2,James Clifford,3,Wolfgang K?fer,2,John F. Roddick,2,Arie Segev,2,Nikos A. Lorentzos,2,Ramez Elmasri,2,Curtis E. Dyreson,2,Michael D. Soo,2
Qiang Zhu 0002,7,Eamonn J. Keogh,6,Abdullah Mueen,2,Thanawin Rakthanmanon,3,Gustavo E. A. P. A. Batista,2
Mark G. Pleszkoch,3,William I. Gasarch,3
Lawrence L. Larmore,9,Wojciech Rytter,2
Thibault Helleputte,3,Pierre Dupont,3
Suzanne M. Mahoney,5,Kathryn B. Laskey,5
Geoffrey J. Gordon,20,H. Brendan McMahan,2,Sebastian Thrun,3,Miroslav Dud¨ªk,2,Ajit Paul Singh,2
Meihui Zhang,7,Cecilia M. Procopiuc,3,Marios Hadjieleftheriou,2,Beng Chin Ooi,5,Meiyu Lu,2,Divesh Srivastava,3
Edith Cohen,29,Haim Kaplan,16,Mikkel Thorup,3,Uri Zwick,3,Nimrod Megiddo,3,Amos Fiat,2,Nick G. Duffield,4,Carsten Lund,3
Diane J. Cook,19,Jian Pei,2,Chang Hun You,3,Osmar R. Za?ane,2,Lawrence B. Holder,8,Parisa Rashidi,4,Wei Wang 0010,2,Xindong Wu,2
Oded Regev,24,Amit Chakrabarti,2,Ronald de Wolf,2,Yossi Azar,2,Irit Dinur,3,Dorit Aharonov,3,Ben Toner,2,Julia Kempe,3
Dimitrios Mavroeidis,5,Elena Marchiori,2,Michalis Vazirgiannis,2
Yingjie Tian,4,Yong Shi,3,Peng Zhang,2
Marco Saerens,8,Pierre Dupont,2,Jean-Michel Renders,2
Mark D. Pendrith,4,Malcolm R. K. Ryan,2
Michael Elkin,17,Shay Solomon,4,Guy Kortsarz,3,David Peleg,2,Don Coppersmith,2
Nicola Barbieri,5,Giuseppe Manco,5
Xuelong Li,4,Dacheng Tao,2,Xindong Wu,2
Partha Niyogi,10,Mikhail Belkin,4
John C. S. Lui,7,Leana Golubchik,2
Tao Qin,5,Zhiming Ma,2,Tie-Yan Liu,5,Hang Li,4
Eric Peukert,3,Erhard Rahm,3,Julian Eberius,2
Guofang Gong,4,Yi Liu,2
Masahiro Kimura,5,Kouzou Ohara,3,Kazumi Saito,5,Hiroshi Motoda,4
Pierre Genev¨¨s,4,Nabil Laya?da,4
Thashmee Karunaratne,3,Henrik Bostr?m,3
Jiangtao Ren,13,Olivier Verscheure,6,ErHeng Zhong,5,Xiaoxiao Shi,3,Qiang Yang,3,Jing Peng,5,Wei Fan,10,Sihong Xie,3,Kun Zhang,3
Barbara Pernici,7,Timos K. Sellis,2,Babis Theodoulidis,2
Meiyu Lu,4,Beng Chin Ooi,2,Anthony K. H. Tung,2,Meihui Zhang,2
Iluju Kiringa,8,Yongyi Mao,3,John Mylopoulos,4,Anastasios Kementsietsidis,2,Ren¨¦e J. Miller,2,Verena Kantere,2,Ruiwen Chen,3
Alan R. Woods,3,Toniann Pitassi,2
Robin Thomas,7,Paul D. Seymour,3,Daniel Kr¨¢l,2,Zdenek Dvorak,3
Fatma Ozcan,4,Ismailcem Budak Arpinar,2,Pinar Koksal,2,Asuman Dogac,2,Cem Evrendilek,2,Ugur Halici,2
Dou Shen,12,Xuanhui Wang,2,Qiang Yang,7,Hua-Jun Zeng,3,Jian-Tao Sun,6,Xiaoming Jin,2,Zheng Chen,8
Steven M. Drucker,3,Badrish Chandramouli,2
Tao Liu,4,Wei-Ying Ma,2,Zheng Chen,2
Christopher D. Manning,9,Andrew Y. Ng,2,Dan Klein,2,Sepandar D. Kamvar,3
Dmitry Gavinsky,7,Ronald de Wolf,2,Nader H. Bshouty,2,Julia Kempe,2
Ambuj Tewari,14,Alexander Rakhlin,2,Shai Shalev-Shwartz,3,Peter L. Bartlett,6,Ofer Dekel,2,Raman Arora,2
Elad Verbin,11,Qin Zhang,2,Tova Milo,3
Eric Horvitz,38,Paul Dagum,2,C. Lee Giles,2,Dafna Shahaf,2,Jure Leskovec,2,Susan T. Dumais,5,David M. Pennock,2,Jack S. Breese,2,Kim-Leng Poh,2,David Heckerman,6,Carlos Guestrin,2
Joost N. Kok,8,Siegfried Nijssen,2,Jacek Koronacki,2,Dunja Mladenic,2,Andrzej Skowron,2,Ramon L¨®pez de M¨¢ntaras,2,Stan Matwin,2
Eric G. Wagner,4,James W. Thatcher,2
Katarzyna E. Paluch,3,Kurt Mehlhorn,2,Dimitrios Michail 0001,2,Telikepalli Kavitha,2
Olcay Taner Yildiz,3,Ethem Alpaydin,2
Akebo Yamakami,3,Tiago A. Almeida,3
Rahul Gupta,8,Sunita Sarawagi,5
Bay-Wei Chang,3,Monika Rauch Henzinger,2
Gediminas Adomavicius,3,Alexander Tuzhilin,3
Shui-Lung Chuang,5,Kevin Chen-Chuan Chang,2,Chien-Chung Huang,2,Lee-Feng Chien,3,ChengXiang Zhai,2
Stephen R. Mahaney,6,Stuart A. Kurtz,2,James S. Royer,2
Lotfi Lakhal,8,Rosine Cicchetti,4
Riccardo Rosati,8,Marco Ruzzi,3,Maurizio Lenzerini,4,Giuseppe De Giacomo,2,Domenico Lembo,5
Chang-Hung Lee,6,Philip S. Yu,2,Cheng-Ru Lin,2,Ming-Syan Chen,6
Shyamsundar Rajaram,5,George Forman,3,Martin Scholz,2
Kevin Y. Yip,7,David W. Cheung,3,Ben Kao,5,Sau Dan Lee,2,Chun Kit Chui,2,Michael K. Ng,3
Leslie Ann Goldberg,21,Martin E. Dyer,5,Russell A. Martin,3,David Richerby,3,Petra Berenbrink,2,Mike Paterson,4,Mary Cryan,2,Mark Jerrum,7,Philip D. MacKenzie,3,Paul W. Goldberg,3
Todd C. Mowry,10,Anastassia Ailamaki,5,Amit Manjhi,4,Anthony Tomasic,4,Shimin Chen,4,Charles Garrod,3,Bruce M. Maggs,4,Phillip B. Gibbons,5,Christopher Olston,3
Jae-wook Ahn,3,Peter Brusilovsky,3
Rishi Saket,7,Subhash Khot,6
Miho Ohsaki,6,Takahira Yamaguchi,5,Hideto Yokoi,3,Shusaku Tsumoto,3,Hidenao Abe,4
Michael L. Wick,6,Khashayar Rohanimanesh,3,Andrew McCallum,5
Michel E. Adiba,8,Georges Gardarin,2,Robert Demolombe,2,Jean Le Bihan,2
Karel Culik II,6,Juhani Karhum?ki,2
Niketan Pansare,3,Chris Jermaine,2
Hanna Mazzawi,5,Nader H. Bshouty,4
Grigorios Tsoumakas,4,Ioannis P. Vlahavas,3
Guangzhi Qu,3,Ishwar K. Sethi,2
Evgeny Kharlamov,6,Werner Nutt,3,Pierre Senellart,3,Michael Benedikt,2
Alan Fekete,18,Krithi Ramamritham,2,Nancy A. Lynch,5,Michael Merritt,3,William E. Weihl,5,David B. Lomet,2,Uwe R?hm,3
Daniele Quercia,5,Jon Crowcroft,3
Thomas A. Henzinger,16,Rajeev Alur,4,Luca de Alfaro,4,Orna Kupferman,2,Krishnendu Chatterjee,6
J?rg Flum,4,Martin Grohe,3
Claudia Perlich,10,Foster J. Provost,3,Bianca Zadrozny,2,Saharon Rosset,5
Hyoungmin Park,3,Kyuseok Shim,3
Monica Scannapieco,5,Elisa Bertino,2
Ambuj Shatdal,4,Jeffrey F. Naughton,3
Wynne Hsu,39,Mong-Li Lee,27,Yiming Ma,6,Chang Sheng,4,Dhaval Patel,4,Hanyu Li,3,Beng Chin Ooi,3,See-Kiong Ng,3,Jin Chen,3,Kian-Lee Tan,2,Liang Huai Yang,3,Bing Liu 0001,10
Yi-Cheng Tu,12,Sunil Prabhakar,7,Ahmed K. Elmagarmid,2,Yuni Xia,2
Xiaohui Yu,13,Calisto Zuzarte,2,Nick Koudas,5,Yang Liu,4,Aijun An,2,Divesh Srivastava,2,Ken Q. Pu,3,Xiangji Huang,2
Shuchi Chawla,15,Jason D. Hartline,3,Avrim Blum,5,Adam Meyerson,2,Nikhil Bansal,2,Siddharth Barman,3
Yinghui Wu,12,Nan Tang,2,Shuai Ma,4,Wenfei Fan,9,Jianzhong Li,5,Xin Wang,4,Xifeng Yan,3
Sharon McCure Kuck,3,Yehoshua Sagiv,2
Benjamin Bercovitz,5,Hector Garcia-Molina,5,Henry Liou,3,Filip Kaliszan,3,Aditya G. Parameswaran,2,Zahra Mohammadi Zadeh,2,Georgia Koutrika,5
Artur Czumaj,28,Christian Scheideler,2,Piotr Krysta,2,Berthold V?cking,4,Harald R?cke,3,Andrzej Lingas,2,Anna Adamaszek,3,Wojciech Rytter,2,Wojciech Plandowski,2,Leszek Gasieniec,2,Matthias Englert,3,Christian Sohler,10
Xiaohui Gu,5,Philip S. Yu,4,Haixun Wang,3
Esther Ezra,4,Micha Sharir,3,Boris Aronov,2
Albert B. Jeng,7,Te-En Wei,5,Chin-Wei Tien,3,Li-Chung Chang,3,Hahn-Ming Lee,5
Maurice Herlihy,13,Costas Busch,3,Nir Shavit,5,Roger Wattenhofer,2,Orli Waarts,2
Kristin P. Bennett,15,John Shawe-Taylor,2,Michinari Momma,3,Jinbo Bi,2,Richard Maclin,2
Dimitris Plexousakis,11,John Mylopoulos,2,Michel Scholl,2,Vassilis Christophides,4
Ruggero G. Pensa,3,Jean-Fran?ois Boulicaut,2
Peter J. Haas,47,Volker Markl,10,Vijayshankar Raman,3,Paul Brown,3,Rakesh Agrawal,2,Rainer Gemulla,6,Marcel Kutsch,5,Jerry Kiernan,2,Yannis Sismanis,6,Ivan Popivanov,2,Bin Chen,3,Peter Scheuermann,3,Arun N. Swami,4,Berthold Reinwald,3,Wolfgang Lehner,3,Nimrod Megiddo,4,Fei Xu,3,Ihab F. Ilyas,2,Luis Leopoldo Perez,3,Tam Minh Tran,5,Ravi Jampani,2,Eugene J. Shekita,2,S. Seshadri,2,Jeffrey F. Naughton,4,Kevin S. Beyer,3,Guy M. Lohman,3,Joseph M. Hellerstein,3,Utkarsh Srivastava,3,Ashraf Aboulnaga,3,Christopher M. Jermaine,3
Shirish Krishnaj Shevade,7,M. Narasimha Murty,2,S. Sathiya Keerthi,2,S. Sundararajan,2
Guillaume Raschia,6,Noureddine Mouaddib,4,R¨¦gis Saint-Paul,3
Paolo Papotti,15,Alessandro Raffio,2,Valter Crescenzi,3,Ariel Fuxman,2,Salvatore Raunich,3,Bruno Marnette,2,Lorenzo Blanco,3,Ren¨¦e J. Miller,2,Lucian Popa,2,Ihab F. Ilyas,2,Stefano Ceri,2,Daniele Braga,2,Mauricio A. Hern¨¢ndez,5,Paolo Merialdo,3,Giansalvatore Mecca,4
Ben Kao,25,Reynold Cheng,8,Wai-Shing Ho,3,Hector Garcia-Molina,5,Kevin Y. Yip,5,Minghua Zhang,2,Sunil Prabhakar,2,David W. Cheung,6,Eric Lo,3,Edward Hung,2,David Wai-Lok Cheung,5,Brad Adelberg,3,Sau Dan Lee,7,Chun Kit Chui,4,Nikos Mamoulis,4,Wai Kit Wong,3
Jianhui Chen,9,Jieping Ye,9,Shuiwang Ji,3,Jun Liu,2
Suryanarayana M. Sripada,5,Gad Ariav,2,T. Y. Cliff Leung,2,Don S. Batory,2,Krishna G. Kulkarni,2,Richard T. Snodgrass,2,Christian S. Jensen,2,Ilsoo Ahn,2,Nick Kline,2,Fabio Grandi,2,James Clifford,2,Wolfgang K?fer,2,John F. Roddick,2,Arie Segev,2,Nikos A. Lorentzos,2,Ramez Elmasri,2,Curtis E. Dyreson,2,Michael D. Soo,2
Thanh T. L. Tran,6,Anna Liu,3,Prashant J. Shenoy,2,Andrew McGregor,2,Liping Peng,3,Yanlei Diao,5
Sang-Hee Lee,3,Eamonn J. Keogh,3,Michail Vlachos,2,Xiaopeng Xi,2,Li Wei,2
Marcos R. Vieira,7,Maria Camila Nardini Barioni,2,Vassilis J. Tsotras,6,Humberto Luiz Razente,2,Marios Hadjieleftheriou,2,Theodoros Lappas,2,Divesh Srivastava,2,Caetano Traina Jr.,3,Dimitrios Gunopulos,2
Yuh-Ming Shyy,3,Stanley Y. W. Su,2
Ihab F. Ilyas,43,Nan Tang,2,Volker Markl,4,Ning Zhang 0002,2,Kevin Chen-Chuan Chang,5,Shai Ben-David,2,Calisto Zuzarte,2,Lukasz Golab,2,Ann Christine Catlin,2,M. Tamer ?zsu,3,Mohamed A. Soliman,12,Moustafa A. Hammad,2,Grant E. Weddell,2,Mourad Ouzzani,3,Amr El-Helw,3,Ahmed K. Elmagarmid,9,George Beskales,6,Peter J. Haas,2,Gautam Das,2,Paolo Papotti,2,Chengkai Li,3,Walid G. Aref,7,Jeffrey Pound,2,Ashraf Aboulnaga,4
